step , loss 
15392 , 17.34
15393 , 24.10
15394 , 9.58
15395 , 11.47
15396 , 35.10
15397 , 31.33
15398 , 23.53
15399 , 10.80
15400 , 23.08
15401 , 35.58
15402 , 43.68
15403 , 30.67
15404 , 32.83
15405 , 21.80
15406 , 35.58
15407 , 45.14
15408 , 34.97
15409 , 11.75
15410 , 16.58
15411 , 28.36
15412 , 31.28
15413 , 30.16
15414 , 37.15
15415 , 29.41
15416 , 46.79
15417 , 15.50
15418 , 52.98
15419 , 17.29
15420 , 25.01
15421 , 43.30
15422 , 20.33
15423 , 23.77
15424 , 24.46
15425 , 21.89
15426 , 14.66
15427 , 18.36
15428 , 18.73
15429 , 27.01
15430 , 20.53
15431 , 18.24
15432 , 53.18
15433 , 23.58
15434 , 17.25
15435 , 34.66
15436 , 23.88
15437 , 30.79
15438 , 26.45
15439 , 23.59
15440 , 10.97
15441 , 16.44
15442 , 14.82
15443 , 15.76
15444 , 29.64
15445 , 23.95
15446 , 23.19
15447 , 34.26
15448 , 15.63
15449 , 19.79
15450 , 22.21
15451 , 39.06
15452 , 34.21
15453 , 40.41
15454 , 28.10
15455 , 23.38
15456 , 24.09
16321 , 24.38
16322 , 19.40
16323 , 25.60
16324 , 33.22
16325 , 14.87
16326 , 18.17
16327 , 39.26
16328 , 25.86
16329 , 28.46
16330 , 24.47
16331 , 24.33
16332 , 75.95
16333 , 24.15
16334 , 22.92
16335 , 43.47
16336 , 35.11
16337 , 36.88
16338 , 16.28
16339 , 43.13
16340 , 20.58
16341 , 59.56
16342 , 30.95
16343 , 24.56
16344 , 15.25
16345 , 36.94
16346 , 22.54
16347 , 16.71
16348 , 24.80
16349 , 15.74
16350 , 15.63
16351 , 13.66
16352 , 12.68
16353 , 23.41
16354 , 10.56
16355 , 10.14
16356 , 33.29
16357 , 30.72
16358 , 28.40
16359 , 12.30
16360 , 21.43
16361 , 45.54
16362 , 45.38
16363 , 26.45
16364 , 39.57
16365 , 21.03
16366 , 37.99
16367 , 45.36
16368 , 43.18
16369 , 10.07
16370 , 19.82
16371 , 24.87
16372 , 27.18
16373 , 32.27
16374 , 42.95
16375 , 27.09
16376 , 38.98
16377 , 15.57
16378 , 52.97
16379 , 14.41
16380 , 25.11
16381 , 42.13
16382 , 28.46
16383 , 17.83
16384 , 27.20
16385 , 26.73
16386 , 11.74
16387 , 16.91
16388 , 24.02
16389 , 26.71
16390 , 21.74
16391 , 20.49
16392 , 52.35
16393 , 24.46
16394 , 18.91
16395 , 32.97
16396 , 21.23
16397 , 26.57
16398 , 26.54
16399 , 25.36
16400 , 13.22
16401 , 16.78
16402 , 16.82
16403 , 15.15
16404 , 25.49
16405 , 28.80
16406 , 26.30
16407 , 36.33
16408 , 14.21
16409 , 19.79
16410 , 22.70
16411 , 29.29
16412 , 27.63
16413 , 41.97
16414 , 33.64
16415 , 21.59
16416 , 23.63
17281 , 23.63
17282 , 18.32
17283 , 23.79
17284 , 36.08
17285 , 15.28
17286 , 16.03
17287 , 38.05
17288 , 26.14
17289 , 34.38
17290 , 21.03
17291 , 20.96
17292 , 58.30
17293 , 28.69
17294 , 23.59
17295 , 44.69
17296 , 35.07
17297 , 37.02
17298 , 16.23
17299 , 44.95
17300 , 20.11
17301 , 62.08
17302 , 27.80
17303 , 21.90
17304 , 17.02
17305 , 40.13
17306 , 20.23
17307 , 18.67
17308 , 23.45
17309 , 19.75
17310 , 16.21
17311 , 16.08
17312 , 17.66
17313 , 25.97
17314 , 10.01
17315 , 10.82
17316 , 36.67
17317 , 27.90
17318 , 22.54
17319 , 13.43
17320 , 23.72
17321 , 40.22
17322 , 45.74
17323 , 30.40
17324 , 35.17
17325 , 21.31
17326 , 36.41
17327 , 44.59
17328 , 35.66
17329 , 11.60
17330 , 20.22
17331 , 27.47
17332 , 30.04
17333 , 36.55
17334 , 48.38
17335 , 30.58
17336 , 42.12
17337 , 20.42
17338 , 53.63
17339 , 13.45
17340 , 24.98
17341 , 48.01
17342 , 23.30
17343 , 21.75
17344 , 20.30
17345 , 21.97
17346 , 12.37
17347 , 17.85
17348 , 21.23
17349 , 28.69
17350 , 22.39
17351 , 15.17
17352 , 56.69
17353 , 23.78
17354 , 17.83
17355 , 31.22
17356 , 23.87
17357 , 27.06
17358 , 25.33
17359 , 26.73
17360 , 11.74
17361 , 16.33
17362 , 13.39
17363 , 14.65
17364 , 30.78
17365 , 31.56
17366 , 24.52
17367 , 42.68
17368 , 17.19
17369 , 21.06
17370 , 15.71
17371 , 34.79
17372 , 26.13
17373 , 36.59
17374 , 31.71
17375 , 22.85
17376 , 21.44
18241 , 22.11
18242 , 18.61
18243 , 26.01
18244 , 28.97
18245 , 14.78
18246 , 14.59
18247 , 39.34
18248 , 24.69
18249 , 28.37
18250 , 29.90
18251 , 20.34
18252 , 80.19
18253 , 24.32
18254 , 22.30
18255 , 48.86
18256 , 30.72
18257 , 27.60
18258 , 15.88
18259 , 44.15
18260 , 23.71
18261 , 62.75
18262 , 27.31
18263 , 25.08
18264 , 17.28
18265 , 41.85
18266 , 20.61
18267 , 15.93
18268 , 27.43
18269 , 16.69
18270 , 13.73
18271 , 20.27
18272 , 11.67
18273 , 25.86
18274 , 11.29
18275 , 13.34
18276 , 33.22
18277 , 28.77
18278 , 23.01
18279 , 11.38
18280 , 25.37
18281 , 37.47
18282 , 58.64
18283 , 25.00
18284 , 41.03
18285 , 21.94
18286 , 38.05
18287 , 43.10
18288 , 43.34
18289 , 10.34
18290 , 16.27
18291 , 21.45
18292 , 28.47
18293 , 38.98
18294 , 47.86
18295 , 29.41
18296 , 40.93
18297 , 15.80
18298 , 49.05
18299 , 15.31
18300 , 36.33
18301 , 52.33
18302 , 21.28
18303 , 22.11
18304 , 20.09
18305 , 27.26
18306 , 11.84
18307 , 17.03
18308 , 21.43
18309 , 31.56
18310 , 20.11
18311 , 14.74
18312 , 52.81
18313 , 23.97
18314 , 18.34
18315 , 33.56
18316 , 23.96
18317 , 25.84
18318 , 26.18
18319 , 22.45
18320 , 12.20
18321 , 16.86
18322 , 14.76
18323 , 16.46
18324 , 24.31
18325 , 28.64
18326 , 22.93
18327 , 38.04
18328 , 16.84
18329 , 19.95
18330 , 24.05
18331 , 35.64
18332 , 24.20
18333 , 37.59
18334 , 32.45
18335 , 22.30
18336 , 19.66
19201 , 20.70
19202 , 20.98
19203 , 23.34
19204 , 36.58
19205 , 13.54
19206 , 18.06
19207 , 35.69
19208 , 27.53
19209 , 36.47
19210 , 19.67
19211 , 20.98
19212 , 82.63
19213 , 22.29
19214 , 22.92
19215 , 49.80
19216 , 35.33
19217 , 34.36
19218 , 17.99
19219 , 47.48
19220 , 17.76
19221 , 59.92
19222 , 28.70
19223 , 22.71
19224 , 15.23
19225 , 41.06
19226 , 20.53
19227 , 17.07
19228 , 28.39
19229 , 16.82
19230 , 15.52
19231 , 15.96
19232 , 13.75
19233 , 29.59
19234 , 12.61
19235 , 11.47
19236 , 37.04
19237 , 27.94
19238 , 26.45
19239 , 11.61
19240 , 21.10
19241 , 29.68
19242 , 52.52
19243 , 27.86
19244 , 38.53
19245 , 20.44
19246 , 35.80
19247 , 40.24
19248 , 42.62
19249 , 14.31
19250 , 16.62
19251 , 27.38
19252 , 26.05
19253 , 43.19
19254 , 45.74
19255 , 32.52
19256 , 44.55
19257 , 20.91
19258 , 45.83
19259 , 18.69
19260 , 26.03
19261 , 48.31
19262 , 27.40
19263 , 21.87
19264 , 23.86
19265 , 26.99
19266 , 10.96
19267 , 15.93
19268 , 23.77
19269 , 27.45
19270 , 20.20
19271 , 16.79
19272 , 51.53
19273 , 24.81
19274 , 18.99
19275 , 30.82
19276 , 18.98
19277 , 26.42
19278 , 29.11
19279 , 22.74
19280 , 13.67
19281 , 16.19
19282 , 15.79
19283 , 16.10
19284 , 27.87
19285 , 29.05
19286 , 27.25
19287 , 32.30
19288 , 20.42
19289 , 21.49
19290 , 19.91
19291 , 36.04
19292 , 24.08
19293 , 36.21
19294 , 36.75
19295 , 22.08
19296 , 21.72
20161 , 21.34
20162 , 17.24
20163 , 21.56
20164 , 37.52
20165 , 14.73
20166 , 16.40
20167 , 39.91
20168 , 28.25
20169 , 31.14
20170 , 23.36
20171 , 19.23
20172 , 73.54
20173 , 21.98
20174 , 24.29
20175 , 49.42
20176 , 33.67
20177 , 34.91
20178 , 13.44
20179 , 47.61
20180 , 15.28
20181 , 58.29
20182 , 25.35
20183 , 26.15
20184 , 16.00
20185 , 43.99
20186 , 22.78
20187 , 16.48
20188 , 26.07
20189 , 15.21
20190 , 11.79
20191 , 14.93
20192 , 14.94
20193 , 23.18
20194 , 10.16
20195 , 13.94
20196 , 30.81
20197 , 25.53
20198 , 30.41
20199 , 14.71
20200 , 22.30
20201 , 33.38
20202 , 55.68
20203 , 31.16
20204 , 37.40
20205 , 20.59
20206 , 36.06
20207 , 41.82
20208 , 43.97
20209 , 12.13
20210 , 16.52
20211 , 25.87
20212 , 28.94
20213 , 32.01
20214 , 38.62
20215 , 33.32
20216 , 50.03
20217 , 15.14
20218 , 51.37
20219 , 18.59
20220 , 27.23
20221 , 50.87
20222 , 21.75
20223 , 18.14
20224 , 23.13
20225 , 22.17
20226 , 11.52
20227 , 18.17
20228 , 20.14
20229 , 30.69
20230 , 19.71
20231 , 14.72
20232 , 53.10
20233 , 24.73
20234 , 14.98
20235 , 34.00
20236 , 22.33
20237 , 30.16
20238 , 29.18
20239 , 26.30
20240 , 12.82
20241 , 19.30
20242 , 13.33
20243 , 15.77
20244 , 26.18
20245 , 25.83
20246 , 23.19
20247 , 39.28
20248 , 15.96
20249 , 19.17
20250 , 19.68
20251 , 32.79
20252 , 22.47
20253 , 37.24
20254 , 29.04
20255 , 23.10
20256 , 22.39
21121 , 21.42
21122 , 21.68
21123 , 19.29
21124 , 33.12
21125 , 17.40
21126 , 18.54
21127 , 37.96
21128 , 24.12
21129 , 29.03
21130 , 20.57
21131 , 23.33
21132 , 83.59
21133 , 28.61
21134 , 23.01
21135 , 45.13
21136 , 32.86
21137 , 31.46
21138 , 13.34
21139 , 47.30
21140 , 22.77
21141 , 58.08
21142 , 26.97
21143 , 24.83
21144 , 15.80
21145 , 37.36
21146 , 20.89
21147 , 17.76
21148 , 27.04
21149 , 21.31
21150 , 13.40
21151 , 15.62
21152 , 12.94
21153 , 26.04
21154 , 11.50
21155 , 13.19
21156 , 39.81
21157 , 29.30
21158 , 21.82
21159 , 10.24
21160 , 20.81
21161 , 41.51
21162 , 44.10
21163 , 29.07
21164 , 40.16
21165 , 21.25
21166 , 36.69
21167 , 41.25
21168 , 37.93
21169 , 11.24
21170 , 19.14
21171 , 25.41
21172 , 29.43
21173 , 37.67
21174 , 46.41
21175 , 31.61
21176 , 35.29
21177 , 15.63
21178 , 49.47
21179 , 15.68
21180 , 27.15
21181 , 51.13
21182 , 27.07
21183 , 20.95
21184 , 24.71
21185 , 28.33
21186 , 12.12
21187 , 19.04
21188 , 23.14
21189 , 24.79
21190 , 22.56
21191 , 12.89
21192 , 50.06
21193 , 23.54
21194 , 13.32
21195 , 32.59
21196 , 19.70
21197 , 33.03
21198 , 25.40
21199 , 24.10
21200 , 12.40
21201 , 18.02
21202 , 14.20
21203 , 15.48
21204 , 26.70
21205 , 29.67
21206 , 22.68
21207 , 36.04
21208 , 19.66
21209 , 18.82
21210 , 23.07
21211 , 39.14
21212 , 21.78
21213 , 36.62
21214 , 30.16
21215 , 22.40
21216 , 20.30
22081 , 22.62
22082 , 18.81
22083 , 24.61
22084 , 34.88
22085 , 14.25
22086 , 16.91
22087 , 38.08
22088 , 26.29
22089 , 34.52
22090 , 22.57
22091 , 22.66
22092 , 64.79
22093 , 23.34
22094 , 22.38
22095 , 48.20
22096 , 35.72
22097 , 40.04
22098 , 12.56
22099 , 37.53
22100 , 19.27
22101 , 62.42
22102 , 33.12
22103 , 28.67
22104 , 14.25
22105 , 39.57
22106 , 21.74
22107 , 16.89
22108 , 24.46
22109 , 13.80
22110 , 13.04
22111 , 14.93
22112 , 12.29
22113 , 28.29
22114 , 8.82
22115 , 12.20
22116 , 32.70
22117 , 29.42
22118 , 24.23
22119 , 11.35
22120 , 24.26
22121 , 36.50
22122 , 44.90
22123 , 31.66
22124 , 36.66
22125 , 18.01
22126 , 35.47
22127 , 46.77
22128 , 39.75
22129 , 11.24
22130 , 16.41
22131 , 29.28
22132 , 26.34
22133 , 37.09
22134 , 50.54
22135 , 26.84
22136 , 38.37
22137 , 15.98
22138 , 55.20
22139 , 16.56
22140 , 29.55
22141 , 55.53
22142 , 21.42
22143 , 25.26
22144 , 32.46
22145 , 23.66
22146 , 13.85
22147 , 17.17
22148 , 23.96
22149 , 23.12
22150 , 20.80
22151 , 13.36
22152 , 48.75
22153 , 29.63
22154 , 15.06
22155 , 31.54
22156 , 24.51
22157 , 35.08
22158 , 27.50
22159 , 24.49
22160 , 10.61
22161 , 18.77
22162 , 14.43
22163 , 16.89
22164 , 27.32
22165 , 23.00
22166 , 22.43
22167 , 34.63
22168 , 15.58
22169 , 17.55
22170 , 17.66
22171 , 34.96
22172 , 26.87
22173 , 38.64
22174 , 28.84
22175 , 21.18
22176 , 19.33
23041 , 21.18
23042 , 20.48
23043 , 24.06
23044 , 39.18
23045 , 12.41
23046 , 19.13
23047 , 43.16
23048 , 29.75
23049 , 35.41
23050 , 20.78
23051 , 23.27
23052 , 80.28
23053 , 21.80
23054 , 23.85
23055 , 44.21
23056 , 27.83
23057 , 36.67
23058 , 16.78
23059 , 44.82
23060 , 17.73
23061 , 59.48
23062 , 28.90
23063 , 23.01
23064 , 16.88
23065 , 36.90
23066 , 20.11
23067 , 17.13
23068 , 25.32
23069 , 16.58
23070 , 15.64
23071 , 15.56
23072 , 11.29
23073 , 26.33
23074 , 9.19
23075 , 13.70
23076 , 29.87
23077 , 27.18
23078 , 29.64
23079 , 11.77
23080 , 24.98
23081 , 37.96
23082 , 50.71
23083 , 29.25
23084 , 38.06
23085 , 21.76
23086 , 33.13
23087 , 46.65
23088 , 39.23
23089 , 11.27
23090 , 17.95
23091 , 24.86
23092 , 29.66
23093 , 38.35
23094 , 42.93
23095 , 28.15
23096 , 45.36
23097 , 14.72
23098 , 52.39
23099 , 15.29
23100 , 27.67
23101 , 50.50
23102 , 23.19
23103 , 24.90
23104 , 31.90
23105 , 21.79
23106 , 13.62
23107 , 17.03
23108 , 23.75
23109 , 19.69
23110 , 22.53
23111 , 17.02
23112 , 50.46
23113 , 21.76
23114 , 17.40
23115 , 28.88
23116 , 24.34
23117 , 25.54
23118 , 25.06
23119 , 22.41
23120 , 11.97
23121 , 20.31
23122 , 14.48
23123 , 15.13
23124 , 26.40
23125 , 26.48
23126 , 27.32
23127 , 35.51
23128 , 18.63
23129 , 17.31
23130 , 24.94
23131 , 33.65
23132 , 22.10
23133 , 35.40
23134 , 31.03
23135 , 20.72
23136 , 19.54
24001 , 20.46
24002 , 16.52
24003 , 21.93
24004 , 29.88
24005 , 13.73
24006 , 17.22
24007 , 37.85
24008 , 25.34
24009 , 30.48
24010 , 24.06
24011 , 22.10
24012 , 81.75
24013 , 27.75
24014 , 22.41
24015 , 49.77
24016 , 37.21
24017 , 43.02
24018 , 15.09
24019 , 43.22
24020 , 19.13
24021 , 60.19
24022 , 27.14
24023 , 21.53
24024 , 17.14
24025 , 37.08
24026 , 20.28
24027 , 18.71
24028 , 26.50
24029 , 21.68
24030 , 12.36
24031 , 15.67
24032 , 14.01
24033 , 24.77
24034 , 8.57
24035 , 10.38
24036 , 42.62
24037 , 30.49
24038 , 33.74
24039 , 10.97
24040 , 23.95
24041 , 37.65
24042 , 45.16
24043 , 29.31
24044 , 38.27
24045 , 20.84
24046 , 34.77
24047 , 48.22
24048 , 41.91
24049 , 13.57
24050 , 17.51
24051 , 29.19
24052 , 27.00
24053 , 29.43
24054 , 46.23
24055 , 28.33
24056 , 45.58
24057 , 17.04
24058 , 53.71
24059 , 16.88
24060 , 27.98
24061 , 49.17
24062 , 26.80
24063 , 21.67
24064 , 21.45
24065 , 27.35
24066 , 11.94
24067 , 15.19
24068 , 23.56
24069 , 30.66
24070 , 21.53
24071 , 14.10
24072 , 46.98
24073 , 24.09
24074 , 13.13
24075 , 34.21
24076 , 22.82
24077 , 25.65
24078 , 25.70
24079 , 22.77
24080 , 13.29
24081 , 16.95
24082 , 13.49
24083 , 16.96
24084 , 25.90
24085 , 32.43
24086 , 24.12
24087 , 36.33
24088 , 14.09
24089 , 17.47
24090 , 23.38
24091 , 36.09
24092 , 23.56
24093 , 37.70
24094 , 29.45
24095 , 25.44
24096 , 18.70
24961 , 24.36
24962 , 20.86
24963 , 21.70
24964 , 25.96
24965 , 13.77
24966 , 17.68
24967 , 40.79
24968 , 24.71
24969 , 32.77
24970 , 28.37
24971 , 26.35
24972 , 67.21
24973 , 23.26
24974 , 20.47
24975 , 48.46
24976 , 33.14
24977 , 36.25
24978 , 14.60
24979 , 39.72
24980 , 31.91
24981 , 61.67
24982 , 25.93
24983 , 21.72
24984 , 15.65
24985 , 36.73
24986 , 21.03
24987 , 15.91
24988 , 26.62
24989 , 15.96
24990 , 13.28
24991 , 12.62
24992 , 12.16
24993 , 25.61
24994 , 9.92
24995 , 11.67
24996 , 39.19
24997 , 29.62
24998 , 25.50
24999 , 11.65
25000 , 21.22
25001 , 36.91
25002 , 46.85
25003 , 29.43
25004 , 35.67
25005 , 22.31
25006 , 37.18
25007 , 43.92
25008 , 41.90
25009 , 11.75
25010 , 18.09
25011 , 31.36
25012 , 30.35
25013 , 37.30
25014 , 44.02
25015 , 31.67
25016 , 45.53
25017 , 16.72
25018 , 48.42
25019 , 14.83
25020 , 27.41
25021 , 46.05
25022 , 22.11
25023 , 26.41
25024 , 21.63
25025 , 23.07
25026 , 11.87
25027 , 17.57
25028 , 22.16
25029 , 27.64
25030 , 16.95
25031 , 13.84
25032 , 55.08
25033 , 22.44
25034 , 17.57
25035 , 34.36
25036 , 15.28
25037 , 26.32
25038 , 26.17
25039 , 24.49
25040 , 15.06
25041 , 16.43
25042 , 12.42
25043 , 17.57
25044 , 28.47
25045 , 32.60
25046 , 24.09
25047 , 34.06
25048 , 16.65
25049 , 16.52
25050 , 24.67
25051 , 33.64
25052 , 25.73
25053 , 35.82
25054 , 33.94
25055 , 22.70
25056 , 19.56
25921 , 20.62
25922 , 17.46
25923 , 19.20
25924 , 30.85
25925 , 13.85
25926 , 14.91
25927 , 42.18
25928 , 28.33
25929 , 25.21
25930 , 23.82
25931 , 21.22
25932 , 79.26
25933 , 23.80
25934 , 20.96
25935 , 49.29
25936 , 35.24
25937 , 38.03
25938 , 18.84
25939 , 45.76
25940 , 18.03
25941 , 61.57
25942 , 26.63
25943 , 30.21
25944 , 18.08
25945 , 39.91
25946 , 23.94
25947 , 16.36
25948 , 27.03
25949 , 16.54
25950 , 14.20
25951 , 15.97
25952 , 16.00
25953 , 28.76
25954 , 9.04
25955 , 13.66
25956 , 36.10
25957 , 29.76
25958 , 23.49
25959 , 10.58
25960 , 23.38
25961 , 49.87
25962 , 55.05
25963 , 32.43
25964 , 35.28
25965 , 22.77
25966 , 36.33
25967 , 48.20
25968 , 46.85
25969 , 11.50
25970 , 16.42
25971 , 22.68
25972 , 30.61
25973 , 32.69
25974 , 43.47
25975 , 30.36
25976 , 40.04
25977 , 15.43
25978 , 55.06
25979 , 15.74
25980 , 33.88
25981 , 51.34
25982 , 26.27
25983 , 19.91
25984 , 27.14
25985 , 23.40
25986 , 13.94
25987 , 20.29
25988 , 22.78
25989 , 22.56
25990 , 21.41
25991 , 19.25
25992 , 52.48
25993 , 23.71
25994 , 17.59
25995 , 27.77
25996 , 28.43
25997 , 29.61
25998 , 29.70
25999 , 24.50
26000 , 13.06
26001 , 16.44
26002 , 13.48
26003 , 15.05
26004 , 23.64
26005 , 28.98
26006 , 22.54
26007 , 36.86
26008 , 15.25
26009 , 19.38
26010 , 19.33
26011 , 33.98
26012 , 27.44
26013 , 38.93
26014 , 30.89
26015 , 24.76
26016 , 22.39
26881 , 22.71
26882 , 14.96
26883 , 23.14
26884 , 34.93
26885 , 14.75
26886 , 18.19
26887 , 39.20
26888 , 23.82
26889 , 33.71
26890 , 21.67
26891 , 20.56
26892 , 81.36
26893 , 24.80
26894 , 22.21
26895 , 50.24
26896 , 30.66
26897 , 28.96
26898 , 17.91
26899 , 45.49
26900 , 18.99
26901 , 59.28
26902 , 27.66
26903 , 24.56
26904 , 16.26
26905 , 34.09
26906 , 22.85
26907 , 16.45
26908 , 24.54
26909 , 14.78
26910 , 15.58
26911 , 16.76
26912 , 12.18
26913 , 26.48
26914 , 10.46
26915 , 13.03
26916 , 35.19
26917 , 27.85
26918 , 26.51
26919 , 12.82
26920 , 24.94
26921 , 39.61
26922 , 51.59
26923 , 28.38
26924 , 42.74
26925 , 19.91
26926 , 35.91
26927 , 42.28
26928 , 40.59
26929 , 11.41
26930 , 15.71
26931 , 29.83
26932 , 26.03
26933 , 33.09
26934 , 49.08
26935 , 33.02
26936 , 42.22
26937 , 15.83
26938 , 50.23
26939 , 15.05
26940 , 26.29
26941 , 44.11
26942 , 25.31
26943 , 27.57
26944 , 22.85
26945 , 21.14
26946 , 20.30
26947 , 19.12
26948 , 16.86
26949 , 27.28
26950 , 19.75
26951 , 15.73
26952 , 50.17
26953 , 24.66
26954 , 18.75
26955 , 30.69
26956 , 21.84
26957 , 25.98
26958 , 28.92
26959 , 22.11
26960 , 12.60
26961 , 22.24
26962 , 14.20
26963 , 16.57
26964 , 25.91
26965 , 29.28
26966 , 22.08
26967 , 32.19
26968 , 17.09
26969 , 21.88
26970 , 21.02
26971 , 33.46
26972 , 24.18
26973 , 36.19
26974 , 30.16
26975 , 22.73
26976 , 21.09
27841 , 22.45
27842 , 19.35
27843 , 23.63
27844 , 31.07
27845 , 13.54
27846 , 16.24
27847 , 41.39
27848 , 23.72
27849 , 28.88
27850 , 23.53
27851 , 22.23
27852 , 75.16
27853 , 26.53
27854 , 20.57
27855 , 49.55
27856 , 34.66
27857 , 33.66
27858 , 18.92
27859 , 42.03
27860 , 21.21
27861 , 58.22
27862 , 29.96
27863 , 25.56
27864 , 14.55
27865 , 36.13
27866 , 20.18
27867 , 18.63
27868 , 27.80
27869 , 17.27
27870 , 13.37
27871 , 16.71
27872 , 11.32
27873 , 30.44
27874 , 8.74
27875 , 13.15
27876 , 32.16
27877 , 30.35
27878 , 24.02
27879 , 11.89
27880 , 21.16
27881 , 40.20
27882 , 48.35
27883 , 29.38
27884 , 37.57
27885 , 19.95
27886 , 37.25
27887 , 48.68
27888 , 38.65
27889 , 11.78
27890 , 18.14
27891 , 28.80
27892 , 31.58
27893 , 37.57
27894 , 43.88
27895 , 30.83
27896 , 36.03
27897 , 14.97
27898 , 53.29
27899 , 14.32
27900 , 27.00
27901 , 47.42
27902 , 26.82
27903 , 17.77
27904 , 37.36
27905 , 24.88
27906 , 12.88
27907 , 14.99
27908 , 20.63
27909 , 19.70
27910 , 18.04
27911 , 13.70
27912 , 45.81
27913 , 22.38
27914 , 17.38
27915 , 34.81
27916 , 26.93
27917 , 29.93
27918 , 28.21
27919 , 22.11
27920 , 14.12
27921 , 16.37
27922 , 13.41
27923 , 17.21
27924 , 29.07
27925 , 25.58
27926 , 19.53
27927 , 31.33
27928 , 16.11
27929 , 20.34
27930 , 22.71
27931 , 34.45
27932 , 25.47
27933 , 38.59
27934 , 29.49
27935 , 21.91
27936 , 21.01
28801 , 21.99
28802 , 18.96
28803 , 20.65
28804 , 37.18
28805 , 15.03
28806 , 19.57
28807 , 37.68
28808 , 24.89
28809 , 32.96
28810 , 21.85
28811 , 22.01
28812 , 81.55
28813 , 23.03
28814 , 20.79
28815 , 54.24
28816 , 37.65
28817 , 28.04
28818 , 19.14
28819 , 41.18
28820 , 23.19
28821 , 59.73
28822 , 26.21
28823 , 27.98
28824 , 17.93
28825 , 40.38
28826 , 21.56
28827 , 17.85
28828 , 24.55
28829 , 15.50
28830 , 11.57
28831 , 13.78
28832 , 11.39
28833 , 26.28
28834 , 7.78
28835 , 11.58
28836 , 32.44
28837 , 31.19
28838 , 23.56
28839 , 11.15
28840 , 21.17
28841 , 44.13
28842 , 43.84
28843 , 28.96
28844 , 39.91
28845 , 22.54
28846 , 36.36
28847 , 45.96
28848 , 40.35
28849 , 11.40
28850 , 16.82
28851 , 28.91
28852 , 28.87
28853 , 27.11
28854 , 44.97
28855 , 26.99
28856 , 40.25
28857 , 15.65
28858 , 51.50
28859 , 15.01
28860 , 35.53
28861 , 53.81
28862 , 25.75
28863 , 22.88
28864 , 22.60
28865 , 33.36
28866 , 12.20
28867 , 16.54
28868 , 22.98
28869 , 23.12
28870 , 25.76
28871 , 18.08
28872 , 51.13
28873 , 22.60
28874 , 16.03
28875 , 33.44
28876 , 21.01
28877 , 29.29
28878 , 28.71
28879 , 25.48
28880 , 12.60
28881 , 20.82
28882 , 15.39
28883 , 14.84
28884 , 23.16
28885 , 32.90
28886 , 24.88
28887 , 30.51
28888 , 19.61
28889 , 16.90
28890 , 18.34
28891 , 36.11
28892 , 22.80
28893 , 40.57
28894 , 25.33
28895 , 23.58
28896 , 21.16
29761 , 20.77
29762 , 19.73
29763 , 20.37
29764 , 29.82
29765 , 15.18
29766 , 16.63
29767 , 41.87
29768 , 24.26
29769 , 28.57
29770 , 22.58
29771 , 21.49
29772 , 78.62
29773 , 25.14
29774 , 22.96
29775 , 50.21
29776 , 31.85
29777 , 31.12
29778 , 13.58
29779 , 46.62
29780 , 17.65
29781 , 61.07
29782 , 28.02
29783 , 27.18
29784 , 19.58
29785 , 34.88
29786 , 19.25
29787 , 21.66
29788 , 23.35
29789 , 17.91
29790 , 16.88
29791 , 14.94
29792 , 11.99
29793 , 28.72
29794 , 10.31
29795 , 9.74
29796 , 30.44
29797 , 28.46
29798 , 26.23
29799 , 12.70
29800 , 24.65
29801 , 41.32
29802 , 49.66
29803 , 30.07
29804 , 35.07
29805 , 19.45
29806 , 35.73
29807 , 45.93
29808 , 40.17
29809 , 14.10
29810 , 14.36
29811 , 31.18
29812 , 29.67
29813 , 40.22
29814 , 45.32
29815 , 27.30
29816 , 42.24
29817 , 18.21
29818 , 46.58
29819 , 16.67
29820 , 28.33
29821 , 48.87
29822 , 24.43
29823 , 23.25
29824 , 23.39
29825 , 25.64
29826 , 11.91
29827 , 17.83
29828 , 20.03
29829 , 23.98
29830 , 19.55
29831 , 15.49
29832 , 51.26
29833 , 26.08
29834 , 18.01
29835 , 31.82
29836 , 18.67
29837 , 37.84
29838 , 27.10
29839 , 24.65
29840 , 11.41
29841 , 16.28
29842 , 15.16
29843 , 17.05
29844 , 26.11
29845 , 31.75
29846 , 23.37
29847 , 32.75
29848 , 18.26
29849 , 16.82
29850 , 23.37
29851 , 30.36
29852 , 24.08
29853 , 37.45
29854 , 28.89
29855 , 23.39
29856 , 20.19
30721 , 25.99
30722 , 16.68
30723 , 25.30
30724 , 35.86
30725 , 15.05
30726 , 19.26
30727 , 41.17
30728 , 31.27
30729 , 33.93
30730 , 25.77
30731 , 22.69
30732 , 80.60
30733 , 25.04
30734 , 22.54
30735 , 43.42
30736 , 34.24
30737 , 29.35
30738 , 13.36
30739 , 42.84
30740 , 16.73
30741 , 55.36
30742 , 34.46
30743 , 25.67
30744 , 17.37
30745 , 38.85
30746 , 19.76
30747 , 17.90
30748 , 26.67
30749 , 17.89
30750 , 16.46
30751 , 16.13
30752 , 13.91
30753 , 27.62
30754 , 9.59
30755 , 15.58
30756 , 32.49
30757 , 29.82
30758 , 27.70
30759 , 12.82
30760 , 23.47
30761 , 38.60
30762 , 51.92
30763 , 30.19
30764 , 42.53
30765 , 19.59
30766 , 38.24
30767 , 46.71
30768 , 37.84
30769 , 12.98
